date,sales,trend,seasonal,dayofweek_effect,holiday_effect,noise,year,month,day,dayofweek,quarter,weekofyear,is_weekend
2022-07-07,612.5092268506704,91.80000000000001,29.637899141681004,0.0,0.0,-8.928672291010566,2022,7,7,3,3,27,0
2022-07-08,663.3622947548885,91.9,37.58049489692238,30.0,0.0,3.8817998579661515,2022,7,8,4,3,27,0
2022-07-09,702.2920042078141,92.0,8.819369210618646,50.0,30.0,21.472634997195442,2022,7,9,5,3,27,1
2022-07-10,645.2955873639139,92.10000000000001,-36.2741066478649,80.0,30.0,-20.530305988221205,2022,7,10,6,3,27,1
2022-07-11,499.8322965799953,92.2,-65.0270969029423,-30.0,0.0,2.65939348293752,2022,7,11,0,3,28,0
2022-07-12,521.2293510052563,92.30000000000001,-57.06823269596018,0.0,0.0,-14.002416298783464,2022,7,12,1,3,28,0
2022-07-13,596.633643599139,92.4,-19.667288979357856,0.0,0.0,23.90093257849685,2022,7,13,2,3,28,0
2022-07-14,579.7757444837453,92.5,17.739482579420674,0.0,0.0,-30.463738095675495,2022,7,14,3,3,28,0
2022-07-15,637.1373916405992,92.60000000000001,25.715828586030863,30.0,0.0,-11.178436945431766,2022,7,15,4,3,28,0
2022-07-16,677.23620640908,92.7,-3.008031092210551,50.0,30.0,7.544237501290417,2022,7,16,5,3,28,1
2022-07-17,686.0497443560097,92.80000000000001,-48.060736228677165,80.0,30.0,31.310480584686808,2022,7,17,6,3,28,1
2022-07-18,484.8155316495282,92.9,-76.76946312901198,-30.0,0.0,-1.315005221459756,2022,7,18,0,3,29,0
2022-07-19,513.1331534153824,93.0,-68.76285605075364,0.0,0.0,-11.103990533863966,2022,7,19,1,3,29,0
2022-07-20,599.4124372952276,93.10000000000001,-31.310704093584103,0.0,0.0,37.623141388811796,2022,7,20,2,3,29,0
2022-07-21,570.3904478926216,93.2,6.150725900946448,0.0,0.0,-28.96027800832488,2022,7,21,3,3,29,0
2022-07-22,593.5090452096172,93.30000000000001,14.185164342018858,30.0,0.0,-43.976119132401635,2022,7,22,4,3,29,0
2022-07-23,667.723102883974,93.4,-14.47718611709259,50.0,30.0,8.800289001066648,2022,7,23,5,3,29,1
2022-07-24,633.9939320366707,93.5,-59.464983476277055,80.0,30.0,-10.041084487052224,2022,7,24,6,3,29,1
2022-07-25,455.0699203826477,93.60000000000001,-88.10542327473806,-30.0,0.0,-20.424656342614263,2022,7,25,0,3,30,0
2022-07-26,527.8399589410233,93.7,-80.02717000496386,0.0,0.0,14.167128945987066,2022,7,26,1,3,30,0
2022-07-27,556.1759802784663,93.80000000000001,-42.500033996957576,0.0,0.0,4.876014275423977,2022,7,27,2,3,30,0
2022-07-28,577.6581230736182,93.9,-4.9603043116471355,0.0,0.0,-11.281572614734568,2022,7,28,3,3,30,0
2022-07-29,601.5496382848274,94.0,3.155726258245295,30.0,0.0,-25.60608797341789,2022,7,29,4,3,30,0
2022-07-30,666.1273827540962,94.10000000000001,-25.421763811506683,50.0,30.0,17.449146565602895,2022,7,30,5,3,30,1
2022-07-31,646.8825658924246,94.2,-70.3214576667486,80.0,30.0,13.00402355917322,2022,7,31,6,3,30,1
2022-08-01,463.44590577074365,94.30000000000001,-98.87057695366869,-30.0,0.0,-1.9835172755876582,2022,8,1,0,3,31,0
2022-08-02,540.6349266959656,94.4,-90.69781322498767,0.0,0.0,36.93273992095332,2022,8,2,1,3,31,0
2022-08-03,520.0252998572804,94.5,-53.073004816196594,0.0,0.0,-21.40169532652305,2022,8,3,2,3,31,0
2022-08-04,548.6570268508419,94.60000000000001,-15.432469730663392,0.0,0.0,-30.51050341849478,2022,8,4,3,3,31,0
2022-08-05,603.649307970449,94.7,-7.212530631926235,30.0,0.0,-13.838161397624889,2022,8,5,4,3,31,0
2022-08-06,638.2052398383382,94.80000000000001,-35.683039834551785,50.0,30.0,-0.9117203271099561,2022,8,6,5,3,31,1
2022-08-07,629.294076801333,94.9,-80.47271218512078,80.0,30.0,4.8667889864538365,2022,8,7,6,3,31,1
2022-08-08,451.2664769112903,95.0,-108.90880193158313,-30.0,0.0,-4.824721157126597,2022,8,8,0,3,32,0
2022-08-09,501.52107381055015,95.10000000000001,-100.62003411973583,0.0,0.0,7.041107930285936,2022,8,9,1,3,32,0
2022-08-10,507.29293005660344,95.2,-62.87628145958778,0.0,0.0,-25.030788483808884,2022,8,10,2,3,32,0
2022-08-11,599.0613948812098,95.30000000000001,-25.11389720025531,0.0,0.0,28.875292081465194,2022,8,11,3,3,32,0
2022-08-12,606.9877363203317,95.4,-16.769240111816828,30.0,0.0,-1.6430235678513765,2022,8,12,4,3,32,0
2022-08-13,652.7337171662908,95.5,-45.112199465471676,50.0,30.0,22.345916631762556,2022,8,13,5,3,32,1
2022-08-14,622.68297902398,95.60000000000001,-89.77152790357412,80.0,30.0,6.854506927554082,2022,8,14,6,3,32,1
2022-08-15,456.7605460852874,95.7,-118.07451829778839,-30.0,0.0,9.135064383075678,2022,8,15,0,3,33,0
2022-08-16,497.54541047052254,95.80000000000001,-109.6499351341215,0.0,0.0,11.395345604644074,2022,8,16,1,3,33,0
2022-08-17,533.0864798327447,95.9,-71.7676913676016,0.0,0.0,8.954171200346297,2022,8,17,2,3,33,0
2022-08-18,574.9902739120992,96.0,-33.86418128525165,0.0,0.0,12.854455197350878,2022,8,18,3,3,33,0
2022-08-19,627.3072451268798,96.10000000000001,-25.375805475768885,30.0,0.0,26.583050602648626,2022,8,19,4,3,33,0
2022-08-20,626.5579275967061,96.2,-53.5724957973233,50.0,30.0,3.9304233940294027,2022,8,20,5,3,33,1
2022-08-21,622.3970269168393,96.30000000000001,-98.0830482349309,80.0,30.0,14.180075151770247,2022,8,21,6,3,33,1
2022-08-22,438.37048636845947,96.4,-126.23479974579594,-30.0,0.0,-1.7947138857445344,2022,8,22,0,3,34,0
2022-08-23,507.64578467771696,96.5,-117.65655963127251,0.0,0.0,28.802344308989454,2022,8,23,1,3,34,0
2022-08-24,503.45386758055224,96.60000000000001,-79.61828637826238,0.0,0.0,-13.527846041185395,2022,8,24,2,3,34,0
2022-08-25,591.1623881495219,96.7,-41.556420508694515,0.0,0.0,36.018808658216315,2022,8,25,3,3,34,0
2022-08-26,593.0894314516124,96.80000000000001,-32.907409535500676,30.0,0.0,-0.8031590128868682,2022,8,26,4,3,34,0
2022-08-27,587.3432650411265,96.9,-60.94123291651244,50.0,30.0,-28.615502042360962,2022,8,27,5,3,34,1
2022-08-28,604.2753534004764,97.0,-105.28673489773936,80.0,30.0,2.5620882982157855,2022,8,28,6,3,34,1
2022-08-29,420.2076655061045,97.10000000000001,-133.27130134439793,-30.0,0.0,-13.621033149497617,2022,8,29,0,3,35,0
2022-08-30,489.4890798813901,97.2,-124.52379109838442,0.0,0.0,16.812870979774488,2022,8,30,1,3,35,0
2022-08-31,497.9333076089589,97.30000000000001,-86.31421280499323,0.0,0.0,-13.052479586047824,2022,8,31,2,3,35,0
2022-09-01,540.3972735881713,97.4,-48.0790577475331,0.0,0.0,-8.923668664295594,2022,9,1,3,3,35,0
2022-09-02,550.454360592827,97.5,-39.25482478826237,30.0,0.0,-37.790814618910616,2022,9,2,4,3,35,0
2022-09-03,601.4423283079486,97.60000000000001,-67.11154530706983,50.0,30.0,-9.046126384981534,2022,9,3,5,3,35,1
2022-09-04,547.9442974380553,97.7,-111.27811602936559,80.0,30.0,-48.47758653257913,2022,9,4,6,3,35,1
2022-09-05,397.03996768872713,97.80000000000001,-139.08197584155837,-30.0,0.0,-31.678056469714466,2022,9,5,0,3,36,0
2022-09-06,482.9562559900619,97.9,-130.152037132824,0.0,0.0,15.208293122885948,2022,9,6,1,3,36,0
2022-09-07,521.9576405670741,98.0,-91.75836260594254,0.0,0.0,15.716003173016643,2022,9,7,2,3,36,0
2022-09-08,553.2716531397884,98.10000000000001,-53.337498095910895,0.0,0.0,8.509151235699296,2022,9,8,3,3,36,0
2022-09-09,564.5344796427094,98.2,-44.32599749470652,30.0,0.0,-19.33952286258426,2022,9,9,4,3,36,0
2022-09-10,605.3518252034977,98.30000000000001,-71.99394767366269,50.0,30.0,-0.9542271228395971,2022,9,10,5,3,36,1
2022-09-11,592.3576479232728,98.4,-115.9703012949158,80.0,30.0,-0.07205078181136806,2022,9,11,6,3,36,1
2022-09-12,401.75015260584235,98.5,-143.58255361030686,-30.0,0.0,-23.167293783850845,2022,9,12,0,3,37,0
2022-09-13,494.20829224889906,98.60000000000001,-134.45967378644403,0.0,0.0,30.067966035343012,2022,9,13,1,3,37,0
2022-09-14,520.3754641127853,98.7,-95.87178169872819,0.0,0.0,17.547245811513427,2022,9,14,2,3,37,0
2022-09-15,537.1252357903932,98.80000000000001,-57.25548073301358,0.0,0.0,-4.419283476593279,2022,9,15,3,3,37,0
2022-09-16,581.3903340865759,98.9,-48.04738269331475,30.0,0.0,0.5377167798906156,2022,9,16,4,3,37,0
2022-09-17,607.6500234519212,99.0,-75.51763270702985,50.0,30.0,4.16765615895105,2022,9,17,5,3,37,1
2022-09-18,548.9700606123995,99.10000000000001,-119.29524201911474,80.0,30.0,-40.83469736848581,2022,9,18,6,3,37,1
2022-09-19,417.5486875759484,99.2,-146.70776477363975,-30.0,0.0,-4.943547650411938,2022,9,19,0,3,38,0
2022-09-20,448.2760857186456,99.30000000000001,-137.38422932139838,0.0,0.0,-13.639684959955972,2022,9,20,1,3,38,0
2022-09-21,480.772784805719,99.4,-98.59481499638264,0.0,0.0,-20.032400197898312,2022,9,21,2,3,38,0
2022-09-22,534.1018092424475,99.5,-59.77618489983342,0.0,0.0,-5.622005857719098,2022,9,22,3,3,38,0
2022-09-23,615.1887197467369,99.60000000000001,-50.36501079025357,30.0,0.0,35.95373053699045,2022,9,23,4,3,38,0
2022-09-24,614.885359254476,99.7,-77.63149797086422,50.0,30.0,12.816857225340197,2022,9,24,5,3,38,1
2022-09-25,577.1717021383973,99.80000000000001,-121.20471806594671,80.0,30.0,-11.423579795655936,2022,9,25,6,3,38,1
2022-09-26,432.9393698426156,99.9,-148.41228578450756,-30.0,0.0,11.451655627123172,2022,9,26,0,3,39,0
